"Assembly"	"X..contigs.....1000.bp."	"X..contigs.....5000.bp."	"X..contigs.....10000.bp."	"X..contigs.....25000.bp."	"X..contigs.....50000.bp."	"Total.length.....1000.bp."	"Total.length.....5000.bp."	"Total.length.....10000.bp."	"Total.length.....25000.bp."	"Total.length.....50000.bp."	"X..contigs"	"Largest.contig"	"Total.length"	"Reference.length"	"GC...."	"Reference.GC...."	"N50"	"NG50"	"N75"	"NG75"	"L50"	"LG50"	"L75"	"LG75"	"X..misassemblies"	"X..misassembled.contigs"	"Misassembled.contigs.length"	"X..local.misassemblies"	"X..unaligned.contigs"	"Unaligned.length"	"Genome.fraction...."	"Duplication.ratio"	"X..N.s.per.100.kbp"	"X..mismatches.per.100.kbp"	"X..indels.per.100.kbp"	"X..genes"	"X..predicted.genes..unique."	"X..predicted.genes.....0.bp."	"X..predicted.genes.....300.bp."	"X..predicted.genes.....1500.bp."	"X..predicted.genes.....3000.bp."	"Largest.alignment"	"NA50"	"NGA50"	"NA75"	"NGA75"	"LA50"	"LGA50"	"LA75"	"LGA75"	"gid"	"label"	"refLength"	"refMapping"	"abundance"	"gc"	"group"	"refGenes"	"assemblerGroup"	"normalized.misassemblies.per.MB"	"normalized.mismatches.per.100.kbp"	"cov"	"genomeFractionNormalized"
"goofy_tesla_2"	63	0	0	0	0	97832	0	0	0	0	152	2622	162458	3268305	35.18	35.77	1132	NA	811	NA	48	NA	90	NA	0	0	0	0	"0 + 0 part"	0	4.932	1.008	0	0	0	"75 + 258 part"	263	263	189	5	0	2622	1132	0	811	NA	48	NA	90	NA	"1049056"	NA	3268305	1639674	35.774603	NA	"strain"	2832	"6"	0	0	75.253411171846	1.60030421052632e-05
"goofy_tesla_2"	1032	91	7	0	0	2757201	627140	78102	0	0	1379	12448	3012740	3125442	68.24	68.22	2906	2821	1752	1626	326	346	659	709	2	2	9234	0	"0 + 4 part"	118	95.702	1.007	0	36.14	0	"3681 + 2446 part"	3967	3967	3189	215	5	12448	2899	2821	1752	1613	327	346	659	710	"1049089"	NA	3125442	150629	3.430328	NA	"uniq"	3018	"6"	0.663847527499884	1.19957248219229e-05	7.22916950626503	0.000664167716026106
"goofy_tesla_2"	419	53	20	4	0	1164185	589227	341309	115429	0	1640	29392	1999215	5192961	65.75	66.83	1214	NA	737	NA	269	NA	811	NA	0	0	0	0	"0 + 0 part"	0	38.39	1.003	0	4.92	0	"1369 + 2558 part"	3320	3320	2350	94	6	29392	1214	0	737	NA	269	NA	811	NA	"1052944"	NA	5192961	257982	3.538053	NA	"strain"	5133	"6"	0	2.46096592912718e-06	7.4518757217703	8.98653719512195e-05
"goofy_tesla_2"	198	39	13	0	0	638515	358992	178747	0	0	843	19084	1062701	4767709	65.02	67.04	1543	NA	708	NA	110	NA	391	NA	0	0	0	0	"0 + 0 part"	0	22.228	1.003	0	12.17	0.09	"753 + 1349 part"	1733	1733	1195	67	10	19084	1543	0	708	NA	110	NA	391	NA	"1052947"	NA	4767709	753707	11.249167	NA	"strain"	4635	"6"	0	1.14519512073481e-05	23.712867123392	5.86101997627521e-05
"goofy_tesla_2"	8	2	1	0	0	31025	20579	13292	0	0	21	13292	39739	5190212	65.55	66.83	7287	NA	1120	NA	2	NA	7	NA	0	0	0	0	"0 + 1 part"	10	0.764	1.002	0	2.52	0	"50 + 30 part"	65	65	41	2	0	13292	7287	0	1120	NA	2	NA	7	NA	"1053058"	NA	5190212	1025896	14.076328	NA	"strain"	5136	"6"	0	6.34137748810992e-05	29.6489623159902	2.77950476190476e-06
"goofy_tesla_2"	102	0	0	0	0	118126	0	0	0	0	2288	2060	1522381	7278430	65.98	65.87	649	NA	564	NA	937	NA	1570	NA	1	1	512	1	"0 + 0 part"	0	20.81	1.005	0	0.07	0	"270 + 3507 part"	3184	3184	2238	1	0	2060	649	0	564	NA	937	NA	1570	NA	"1139_AG"	NA	7278430	6047605	59.191601	NA	"uniq"	6259	"6"	0.656865791152149	4.59806053806504e-08	124.634124392211	1.89272770979021e-05
"goofy_tesla_2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1220_AD"	NA	3480877	5653969	115.793319	NA	"uniq"	3248	"6"	NA	NA	243.644159216198	NA
"goofy_tesla_2"	0	0	0	0	0	0	0	0	0	0	27	771	15846	3571513	66.96	66.69	574	NA	542	NA	13	NA	20	NA	0	0	0	0	"0 + 1 part"	226	0.437	1	0	1113.96	0	"4 + 54 part"	38	38	24	0	0	771	570	0	541	NA	13	NA	20	NA	"1220_AJ"	NA	3571513	17327	0.345398	NA	"uniq"	3167	"6"	0	0.0702991291177584	0.727716796774924	7.07292592592593e-07
"goofy_tesla_2"	310	230	147	52	11	4534330	4305637	3701106	2154836	775476	334	99557	4552102	4566645	68.93	68.92	23115	23115	12997	12604	58	58	123	124	0	0	0	0	"0 + 0 part"	0	99.589	1.001	0	1.12	0.04	"6240 + 449 part"	4416	4416	3992	540	61	99557	23115	23115	12997	12604	58	58	123	124	"1285_BH"	NA	4566645	557585	8.683486	NA	"uniq"	4199	"6"	0	2.46040180997702e-07	18.3149226620418	0.00296945177275449
"goofy_tesla_2"	0	0	0	0	0	0	0	0	0	0	3	515	1535	2975898	42.35	46.71	513	NA	507	NA	2	NA	3	NA	0	0	0	0	"0 + 0 part"	0	0.052	1	0	130.29	0	"0 + 4 part"	4	4	2	0	0	515	513	0	507	NA	2	NA	3	NA	"1286_AP"	NA	2975898	120657	2.885229	NA	"strain"	3061	"6"	0	0.0848794788273616	6.08171046185051	9.01333333333333e-08
"goofy_tesla_2"	34	0	0	0	0	38534	0	0	0	0	910	1554	587391	7207331	66.05	65.81	622	NA	551	NA	378	NA	630	NA	1	1	545	2	"0 + 9 part"	258	8.125	1.003	0	739.45	4.1	"94 + 1452 part"	1266	1266	845	0	0	1554	621	0	550	NA	378	NA	630	NA	"1365_A"	NA	7207331	98969	0.977768	NA	"uniq"	6224	"6"	1.70244351718021	0.00125887185877891	2.05975693359997	7.25446428571429e-06
"goofy_tesla_2"	0	0	0	0	0	0	0	0	0	0	2	602	1124	2264253	28.65	30.86	602	NA	522	NA	1	NA	2	NA	0	0	0	0	"0 + 0 part"	0	0.05	1	0	266.9	0	"1 + 3 part"	2	2	1	0	0	602	602	0	522	NA	1	NA	2	NA	"evo_1035930.011"	NA	2264253	113983	3.589188	NA	"strain"	3488	"6"	0	0.237455516014235	7.55103338717007	1.25e-07
"goofy_tesla_2"	0	0	0	0	0	0	0	0	0	0	2	612	1138	2413510	26.98	30.86	612	NA	526	NA	1	NA	2	NA	0	0	0	0	"0 + 0 part"	0	0.047	1	0	0	0	"0 + 4 part"	3	3	1	0	0	612	612	0	526	NA	1	NA	2	NA	"evo_1035930.029"	NA	2413510	2005302	59.246538	NA	"strain"	2914	"6"	0	0	124.629813010926	1.1045e-07
"goofy_tesla_2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"evo_1035930.032"	NA	2296439	660938	20.521649	NA	"strain"	2617	"6"	NA	NA	43.1714929070618	NA
"goofy_tesla_2"	0	0	0	0	0	0	0	0	0	0	1	636	636	3363445	34.75	35.83	636	NA	636	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.019	1	0	0	0	"2 + 2 part"	2	2	1	0	0	636	636	0	636	NA	1	NA	1	NA	"evo_1049056.011"	NA	3363445	3162133	67.093626	NA	"strain"	4926	"6"	0	0	141.022062201106	3.61e-08
"goofy_tesla_2"	0	0	0	0	0	0	0	0	0	0	4	559	2109	3524378	35.85	35.79	527	NA	516	NA	2	NA	3	NA	0	0	0	0	"0 + 0 part"	0	0.06	1	0	0	0	"1 + 4 part"	4	4	3	0	0	559	527	0	516	NA	2	NA	3	NA	"evo_1049056.013"	NA	3524378	670459	13.573682	NA	"strain"	5073	"6"	0	0	28.5352053610595	9e-08
"goofy_tesla_2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"evo_1049056.015"	NA	3374338	1602347	33.889343	NA	"strain"	4744	"6"	NA	NA	71.2293937358972	NA
"goofy_tesla_2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"evo_1049056.031"	NA	3382970	149277	3.146084	NA	"strain"	3750	"6"	NA	NA	6.6189029166679	NA
"goofy_tesla_2"	6	0	0	0	0	7687	0	0	0	0	90	1793	62418	3264668	34.79	35.82	671	NA	585	NA	36	NA	62	NA	1	1	666	0	"0 + 0 part"	0	1.904	1.004	0	0	0	"18 + 149 part"	123	123	84	0	0	1793	671	0	583	NA	36	NA	62	NA	"evo_1049056.039"	NA	3264668	21546	0.470507	NA	"strain"	3021	"6"	16.0210195776859	0	0.989962838487711	4.02801777777778e-06
"goofy_tesla_2"	0	0	0	0	0	0	0	0	0	0	36	804	20531	3384405	47.17	46.7	571	NA	523	NA	17	NA	26	NA	0	0	0	0	"0 + 0 part"	0	0.607	1	0	0	0	"10 + 70 part"	43	43	25	0	0	804	571	0	523	NA	17	NA	26	NA	"evo_1286_AP.008"	NA	3384405	409851	8.617169	NA	"strain"	4610	"6"	0	0	18.1649802550227	1.02346944444444e-06
"goofy_tesla_2"	0	0	0	0	0	0	0	0	0	0	1	570	570	3211060	43.86	46.7	570	NA	570	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.018	1	0	0	0	"1 + 1 part"	1	1	1	0	0	570	570	0	570	NA	1	NA	1	NA	"evo_1286_AP.026"	NA	3211060	1469507	32.566115	NA	"strain"	3868	"6"	0	0	68.6458832908759	3.24e-08
"goofy_tesla_2"	4	0	0	0	0	5682	0	0	0	0	23	1821	17479	3098187	48.1	46.68	755	NA	552	NA	8	NA	15	NA	0	0	0	0	"0 + 0 part"	0	0.564	1	0	0	0	"16 + 47 part"	36	36	23	0	0	1821	755	0	552	NA	8	NA	15	NA	"evo_1286_AP.033"	NA	3098187	689246	15.83206	NA	"strain"	3491	"6"	0	0	33.3701290464391	1.38302608695652e-06
"goofy_tesla_2"	9	3	1	0	0	43749	27605	11354	0	0	19	11354	50231	3083256	47.53	46.67	7373	NA	2695	NA	3	NA	6	NA	0	0	0	0	"0 + 0 part"	0	1.625	1.003	0	0	0	"80 + 46 part"	66	66	55	2	0	11354	7373	0	2695	NA	3	NA	6	NA	"evo_1286_AP.037"	NA	3083256	501952	11.585382	NA	"strain"	3332	"6"	0	0	24.4198989639524	1.38980263157895e-05
"adoring_almeida_6 broken"	51	44	44	38	28	6273255	6258423	6258423	6144267	5772098	55	531436	6275714	6278004	66.55	66.49	267472	267472	133612	133612	9	9	16	16	25	17	3319766	0	"0 + 2 part"	313	84.329	1.185	0	0.08	0	"10056 + 97 part"	4899	5810	5324	814	79	496276	158218	158218	95946	95946	13	13	25	25	"1030752"	NA	6278004	4133072	46.858589	NA	"uniq"	5770	"7"	3.98361047045802	1.27475535054657e-08	98.7512591581656	0.0129297822563636
"adoring_almeida_6 broken"	0	0	0	0	0	0	0	0	0	0	8	997	5415	4620491	59.41	62.12	603	NA	581	NA	4	NA	6	NA	0	0	0	0	"0 + 0 part"	0	0.117	1	0	18.47	0	"1 + 18 part"	11	11	9	0	0	997	603	0	580	NA	4	NA	6	NA	"1030755"	NA	4620491	336727	5.194538	NA	"uniq"	4330	"7"	0	0.00341089566020314	10.9315330340434	1.711125e-07
"adoring_almeida_6 broken"	17	0	0	0	0	20377	0	0	0	0	612	1610	393037	4900391	41.51	41.31	619	NA	550	NA	256	NA	425	NA	0	0	0	0	"0 + 1 part"	14	7.937	1.01	0	10.8	0	"82 + 932 part"	758	758	557	0	0	1610	619	0	550	NA	256	NA	425	NA	"1030836"	NA	4900391	579419	8.419112	NA	"uniq"	4395	"7"	0	2.74783290122813e-05	17.7359010740163	1.02934589869281e-05
"adoring_almeida_6 broken"	0	0	0	0	0	0	0	0	0	0	1	549	549	3289345	54.46	68.33	549	NA	549	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.017	1	0	0	0	"0 + 0 part"	NA	NA	NA	NA	NA	549	549	0	549	NA	1	NA	1	NA	"1030878"	NA	3289345	117951	2.550971	NA	"uniq"	3035	"7"	0	0	5.37877601771781	2.89e-08
"adoring_almeida_6 broken"	71	62	57	47	41	7415008	7394942	7361562	7186729	6951310	71	1023618	7415008	7281938	53.01	53.04	215892	215892	109634	109634	11	11	23	23	31	19	1750581	0	"0 + 3 part"	1044	94.209	1.081	0	0.64	0.06	"7879 + 91 part"	5790	6209	5480	982	153	1022816	165691	165691	83380	90745	12	12	27	26	"1035900"	NA	7281938	4418897	43.214399	NA	"uniq"	6459	"7"	4.18071025681968	8.63114375601483e-08	91.024470408839	0.0125004727901408
"adoring_almeida_6 broken"	26	7	2	0	0	106878	64547	28785	0	0	54	17621	126307	2199979	30.84	30.96	5432	NA	1639	NA	7	NA	17	NA	5	4	29053	0	"0 + 2 part"	334	5.664	1.014	0	580.25	3.21	"80 + 72 part"	181	181	133	6	0	10917	5432	0	1543	NA	8	NA	19	NA	"1035930"	NA	2199979	220904	7.163	NA	"strain"	1985	"7"	39.5860878652806	0.00459396549676582	15.061780135174	5.94090666666667e-05
"adoring_almeida_6 broken"	1	0	0	0	0	2293	0	0	0	0	12	2293	9161	4677460	43.97	40.62	662	NA	545	NA	5	NA	8	NA	0	0	0	0	"0 + 0 part"	0	0.196	1	0	54.59	0	"0 + 24 part"	13	13	7	0	0	2292	662	0	545	NA	5	NA	8	NA	"1036539"	NA	4677460	349514	5.31969	NA	"uniq"	4226	"7"	0	0.00595895644580286	11.208455016184	3.20133333333333e-07
"adoring_almeida_6 broken"	281	231	114	24	16	5265083	5107990	4241844	2937367	2698129	282	447530	5265924	2659575	46.81	46.82	63261	219069	11678	116759	15	4	88	8	11	11	979899	0	"0 + 1 part"	18	98.347	2.013	0	0.04	0.04	"5780 + 41 part"	2832	5005	4392	708	87	447504	60648	198025	11628	115566	16	4	90	8	"1036554"	NA	2659575	8168678	218.879025	NA	"uniq"	2448	"7"	2.08890215658259	7.5960078421185e-09	460.713347057331	0.00342983418758865
"adoring_almeida_6 broken"	0	0	0	0	0	0	0	0	0	0	1	593	593	3184472	61.38	61.56	593	NA	593	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.019	1	0	0	0	"0 + 3 part"	1	1	1	0	0	593	593	0	593	NA	1	NA	1	NA	"1036608"	NA	3184472	122192	2.745223	NA	"uniq"	2747	"7"	0	0	5.7556794344557	3.61e-08
"adoring_almeida_6 broken"	0	0	0	0	0	0	0	0	0	0	7	651	3988	2638923	30.49	27.72	550	NA	526	NA	4	NA	6	NA	0	0	0	0	"0 + 0 part"	0	0.151	1	0	0	0	"2 + 16 part"	8	8	6	0	0	651	550	0	526	NA	4	NA	6	NA	"1036641"	NA	2638923	191369	5.189716	NA	"uniq"	2719	"7"	0	0	10.8776762338272	3.25728571428571e-07
"adoring_almeida_6 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036707"	NA	4060624	72323	1.273198	NA	"uniq"	3865	"7"	NA	NA	2.6716214059711	NA
"adoring_almeida_6 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036728"	NA	2032530	37251	1.305463	NA	"uniq"	2087	"7"	NA	NA	2.749110714233	NA
"adoring_almeida_6 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036743"	NA	5216281	73921	1.008581	NA	"uniq"	4588	"7"	NA	NA	2.12568111265478	NA
"adoring_almeida_6 broken"	2345	113	1	0	0	5568115	703750	10048	0	0	3040	10048	6098017	6467702	54.93	54.95	2484	2359	1608	1447	810	886	1572	1754	8	8	22764	1	"0 + 2 part"	97	89.698	1.051	0	8.29	0.02	"3815 + 3208 part"	7261	7284	5765	589	38	10048	2479	2355	1603	1439	811	888	1576	1758	"1036755"	NA	6467702	1342188	14.78588	NA	"uniq"	5273	"7"	1.31190188548179	1.3594583288305e-06	31.1282430761343	0.000264662210657895
"adoring_almeida_6 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1048783"	NA	2431652	107568	3.161138	NA	"uniq"	2324	"7"	NA	NA	6.63548895976891	NA
"adoring_almeida_6 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1048993"	NA	3845825	41609	0.770489	NA	"uniq"	3462	"7"	NA	NA	1.62288975707423	NA
"adoring_almeida_6 broken"	112	103	86	49	22	4247208	4223553	4108584	3520012	2643983	113	301512	4248205	4107985	65.69	65.68	74068	77517	30585	32402	14	13	37	34	4	4	409679	0	"0 + 1 part"	132	98.078	1.054	0	1.46	0.02	"7840 + 176 part"	4099	4282	3821	522	38	301491	74068	75698	30008	31630	14	13	38	35	"1049005"	NA	4107985	1346963	23.325118	NA	"uniq"	4047	"7"	0.94157414719864	3.43674563727504e-07	49.1833465798926	0.00851264963185841
"adoring_almeida_6 broken"	745	45	13	5	1	2004066	520195	310438	201316	51150	863	51150	2098181	3268305	35.84	35.77	2772	1676	1785	NA	196	467	432	NA	11	9	50274	1	"0 + 0 part"	0	60.6	1.06	0	71.7	0.35	"1660 + 1255 part"	2470	2480	2030	188	11	51150	2769	1660	1779	NA	199	473	437	NA	"1049056"	NA	3268305	1639674	35.774603	NA	"strain"	2832	"7"	5.24263635978021	3.41724569996583e-05	75.253411171846	0.000425534183082271
"adoring_almeida_6 broken"	0	0	0	0	0	0	0	0	0	0	2	869	1387	3125442	63.37	68.22	869	NA	518	NA	1	NA	2	NA	0	0	0	0	"0 + 0 part"	0	0.044	1	0	0	0	"2 + 5 part"	3	3	3	0	0	869	869	0	518	NA	1	NA	2	NA	"1049089"	NA	3125442	150629	3.430328	NA	"uniq"	3018	"7"	0	0	7.22916950626503	9.68e-08
"adoring_almeida_6 broken"	888	364	114	3	2	4882548	3499205	1716229	190363	161978	1007	108310	4972322	5192961	66.87	66.83	7557	7394	4376	3832	203	218	414	454	13	12	121949	0	"0 + 5 part"	802	88.98	1.076	0	60.45	0.82	"5358 + 1174 part"	5573	5696	4709	525	32	108310	7521	7355	4270	3804	207	222	420	461	"1052944"	NA	5192961	257982	3.538053	NA	"strain"	5133	"7"	2.61447267493939	1.21572979384682e-05	7.4518757217703	0.000786240357497517
"adoring_almeida_6 broken"	109	7	3	0	0	262817	79597	52572	0	0	484	19558	519315	4767709	65.22	67.04	1010	NA	693	NA	106	NA	263	NA	7	7	50536	0	"0 + 2 part"	8660	10.364	1.034	0	205.42	7.69	"339 + 630 part"	870	873	602	20	3	18581	945	0	666	NA	127	NA	292	NA	"1052947"	NA	4767709	753707	11.249167	NA	"strain"	4635	"7"	13.4792948403185	0.000395559535156889	23.712867123392	2.21926644628099e-05
"adoring_almeida_6 broken"	40	16	6	0	0	236608	167952	90215	0	0	44	24132	239782	5190212	65.46	66.83	8372	NA	4452	NA	10	NA	19	NA	6	6	56663	0	"0 + 0 part"	0	4.55	1.015	0	43.19	0	"323 + 78 part"	289	292	218	25	1	20380	7360	0	3639	NA	11	NA	22	NA	"1053058"	NA	5190212	1025896	14.076328	NA	"strain"	5136	"7"	25.0227289788224	0.000180121944099223	29.6489623159902	4.70511363636364e-05
"adoring_almeida_6 broken"	33	26	23	21	20	9766602	9745660	9723999	9676185	9637084	87	1299782	9797361	7278430	65.89	65.87	792978	913919	387434	619151	5	4	10	6	17	12	4486818	21	"0 + 0 part"	0	99.105	1.359	0	0.98	0.1	"9251 + 31 part"	6402	8615	7943	1610	202	1299782	554522	752826	371880	554522	6	4	12	7	"1139_AG"	NA	7278430	6047605	59.191601	NA	"uniq"	6259	"7"	1.73516113165576	1.00026935824861e-07	124.634124392211	0.0112894264655172
"adoring_almeida_6 broken"	1506	39	22	21	21	6840400	3970942	3874848	3861786	3861786	1948	716426	7182383	3480877	73.24	73.29	89090	273544	2102	140288	17	4	537	9	17	11	1300912	13	"0 + 3 part"	191	99.895	2.066	0	3.74	0.17	"6053 + 45 part"	6267	8095	6836	686	57	716233	53027	182394	2092	135243	20	5	552	10	"1220_AD"	NA	3480877	5653969	115.793319	NA	"uniq"	3248	"7"	2.36690246120264	5.20718541464581e-07	243.644159216198	0.000512269559804928
"adoring_almeida_6 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1220_AJ"	NA	3571513	17327	0.345398	NA	"uniq"	3167	"7"	NA	NA	0.727716796774924	NA
"adoring_almeida_6 broken"	34	0	0	0	0	38816	0	0	0	0	722	1613	481180	4566645	68.92	68.92	646	NA	564	NA	297	NA	496	NA	0	0	0	0	"0 + 0 part"	0	10.369	1.016	0	2.11	0	"92 + 1261 part"	1007	1007	695	0	0	1613	646	0	564	NA	297	NA	496	NA	"1285_BH"	NA	4566645	557585	8.683486	NA	"uniq"	4199	"7"	0	4.38505341036618e-06	18.3149226620418	1.48914350415512e-05
"adoring_almeida_6 broken"	5	0	0	0	0	11763	0	0	0	0	7	4019	13155	2975898	46.69	46.71	3129	NA	1407	NA	2	NA	4	NA	0	0	0	0	"0 + 2 part"	96	0.439	1	0	620.26	0	"8 + 9 part"	18	18	15	1	0	4019	3129	0	1339	NA	2	NA	4	NA	"1286_AP"	NA	2975898	120657	2.885229	NA	"strain"	3061	"7"	0	0.0471501330292664	6.08171046185051	2.75315714285714e-06
"adoring_almeida_6 broken"	1	1	1	1	1	359136	359136	359136	359136	359136	1	359136	359136	7207331	66.12	65.81	359136	NA	359136	NA	1	NA	1	NA	0	0	0	0	"0 + 1 part"	353778	0.072	1.031	0	4021.55	192.42	"1 + 2 part"	279	279	263	69	10	2406	NA	0	NA	NA	NA	NA	NA	NA	"1365_A"	NA	7207331	98969	0.977768	NA	"uniq"	6224	"7"	0	0.0111978470551546	2.05975693359997	5.184e-07
"adoring_almeida_6 broken"	1	0	0	0	0	1836	0	0	0	0	3	1836	3392	2264253	32.13	30.86	1836	NA	883	NA	1	NA	2	NA	0	0	0	0	"0 + 0 part"	0	0.15	0.999	0	618.56	29.46	"5 + 5 part"	6	6	5	0	0	1836	1836	0	883	NA	1	NA	2	NA	"evo_1035930.011"	NA	2264253	113983	3.589188	NA	"strain"	3488	"7"	0	0.182358490566038	7.55103338717007	7.5e-07
"adoring_almeida_6 broken"	348	146	80	13	0	2339396	1896951	1409596	419596	0	503	42554	2452718	2413510	30.87	30.86	11673	11744	5629	5865	64	62	136	131	17	17	211255	0	"0 + 3 part"	357	85.444	1.19	0	55.77	0.39	"3419 + 332 part"	3007	3198	2361	218	14	42554	11272	11537	5237	5808	66	65	142	136	"evo_1035930.029"	NA	2413510	2005302	59.246538	NA	"strain"	2914	"7"	6.931086247991	2.27380400029681e-05	124.629813010926	0.00145142686600398
"adoring_almeida_6 broken"	45	2	1	0	0	101563	21263	13561	0	0	125	13561	159230	2296439	30.57	30.92	1424	NA	835	NA	27	NA	65	NA	1	1	3604	0	"0 + 0 part"	0	6.875	1.009	0	286.95	0.63	"198 + 369 part"	265	265	179	5	0	13561	1424	0	835	NA	27	NA	65	NA	"evo_1035930.032"	NA	2296439	660938	20.521649	NA	"strain"	2617	"7"	6.2802235759593	0.00180211015512152	43.1714929070618	3.78125e-05
"adoring_almeida_6 broken"	877	166	18	0	0	2968223	1200228	201804	0	0	1073	15748	3111976	3363445	35.86	35.83	4061	3729	2468	2016	246	278	491	576	3	3	13486	3	"0 + 1 part"	83	76.943	1.202	0	126.09	0.73	"4994 + 1312 part"	4835	4968	3283	120	1	15748	4056	3715	2468	2006	246	279	492	578	"evo_1049056.011"	NA	3363445	3162133	67.093626	NA	"strain"	4926	"7"	0.964017717360288	4.05176646606529e-05	141.022062201106	0.000551745130382106
"adoring_almeida_6 broken"	109	9	1	0	0	273306	65609	11450	0	0	185	11450	327041	3524378	35.68	35.79	2413	NA	1317	NA	38	NA	85	NA	1	1	3720	0	"0 + 0 part"	0	9.044	1.026	0	217.1	0.63	"449 + 344 part"	546	547	366	8	1	11450	2394	0	1233	NA	39	NA	87	NA	"evo_1049056.013"	NA	3524378	670459	13.573682	NA	"strain"	5073	"7"	3.05772059160778	0.000663831140438049	28.5352053610595	4.42129383783784e-05
"adoring_almeida_6 broken"	168	9	0	0	0	395856	61661	0	0	0	244	9079	454685	3374338	35.8	35.84	2238	NA	1424	NA	60	NA	123	NA	2	2	4629	0	"0 + 0 part"	0	13.107	1.028	0	287.14	1.58	"585 + 439 part"	756	760	507	15	1	9079	2221	0	1414	NA	60	NA	125	NA	"evo_1049056.015"	NA	3374338	1602347	33.889343	NA	"strain"	4744	"7"	4.39864961456833	0.000631514125163575	71.2293937358972	7.04071512295082e-05
"adoring_almeida_6 broken"	14	4	0	0	0	47562	25836	0	0	0	18	8094	50873	3382970	34.64	35.84	5320	NA	2471	NA	4	NA	9	NA	3	3	6544	2	"0 + 0 part"	0	1.501	1.005	0	848.84	3.94	"38 + 28 part"	68	68	54	5	0	8094	5320	0	1759	NA	4	NA	9	NA	"evo_1049056.031"	NA	3382970	149277	3.146084	NA	"strain"	3750	"7"	58.9703772138462	0.0166854716647338	6.6189029166679	1.25166722222222e-05
"adoring_almeida_6 broken"	97	4	2	0	0	171967	34529	20801	0	0	189	10657	243975	3264668	35.3	35.82	1249	NA	937	NA	52	NA	109	NA	8	7	41462	0	"0 + 0 part"	0	7.131	1.052	0	192.42	3.44	"207 + 414 part"	377	382	271	6	0	6125	1223	0	933	NA	58	NA	115	NA	"evo_1049056.039"	NA	3264668	21546	0.470507	NA	"strain"	3021	"7"	32.7902449021416	0.000788687365508761	0.989962838487711	2.69053761904762e-05
